show_id,type,title,director,director_num,cast,cast_num,country,country_num,date_added,weekday_added,day_added,month_added,year_added,release_year,rating,duration,season,serial,listed_in,listed_in_num
80219119,TV Show,The Last Kids on Earth,,,"Nick Wolfhard, Charles Demers, Garland Whitt, Montse Hernandez, Brian Drummond, Giles Panton, Keith David",7,United States,1,"September 17, 2019",Tuesday,17,9,2019,2019,TV-Y7-FV,,1,1,"Kids' TV, TV Comedies",2
80219143,Movie,Ladies First,Uraaz Bahl,1,,,India,1,"March 8, 2018",Thursday,8,3,2018,2018,TV-G,40,0,0,"Documentaries, International Movies, Sports Movies",3
80219180,TV Show,Darr Sabko Lagta Hai,,,Bipasha Basu,1,India,1,"March 1, 2018",Thursday,1,3,2018,2015,TV-MA,,1,1,"International TV Shows, TV Horror, TV Thrillers",3
80219340,Movie,Los Niños Héroes de Chapultepec,Ignacio López Escrivá,1,,,,,"December 15, 2017",Friday,15,12,2017,2017,TV-14,88,0,0,"Documentaries, International Movies",2
80219707,TV Show,Dead to Me,,,"Christina Applegate, Linda Cardellini, James Marsden, Max Jenkins, Sam McCarthy, Luke Roessler, Edward Asner",7,United States,1,"May 3, 2019",Friday,3,5,2019,2019,TV-MA,,1,1,"TV Comedies, TV Dramas",2
80219802,Movie,Derren Brown: Miracle,,,Derren Brown,1,United Kingdom,1,"June 22, 2018",Friday,22,6,2018,2018,TV-MA,74,0,0,International Movies,1
80219941,Movie,Meet the Trumps: From Immigrant to President,"Paul Berczeller, Mark Radice",2,,,United Kingdom,1,"October 25, 2017",Wednesday,25,10,2017,2017,TV-14,48,0,0,Documentaries,1
80220000,Movie,Derren Brown: The Push,,,Derren Brown,1,United Kingdom,1,"February 27, 2018",Tuesday,27,2,2018,2018,TV-MA,69,0,0,Movies,1
80220035,TV Show,Boca Juniors Confidential,,,,,,,"September 14, 2018",Friday,14,9,2018,2018,TV-PG,,1,1,"Docuseries, International TV Shows, Spanish-Language TV Shows",3
80220145,TV Show,Undercover Law,,,"Viña Machado, Juana del Río, Luna Baxter, Valeria Gálviz, Tommy Vasquez, Luis Mesa, Katherine Vélez, Juan Manuel Mendoza, Patrick Delmas, Ricardo Vesga, Toto Vega",11,Colombia,1,"August 31, 2018",Friday,31,8,2018,2017,TV-MA,,1,1,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",3
80220541,TV Show,Go! Live Your Way,,,"Pilar Pascual, Renata Toscano, José Giménez Zapiola, Santiago Saez, Paulo Sanchez Lima, Carmela Barsamian, Axel Muñiz, Majo Cardoso, Majo Chicar, Gastón Ricaud, Laura Azcurra",11,Argentina,1,"June 21, 2019",Friday,21,6,2019,2019,TV-G,,2,1,"Kids' TV, Spanish-Language TV Shows, Teen TV Shows",3
80220650,TV Show,YG Future Strategy Office,,,"Seungri, Yoo Byung Jae, Lee Jai-jin, Jinu, Son Se-bin, Kim Ga-eun, Park Choong-hwan, Baek Yeong-gwang, Choi Sin-deuk",9,South Korea,1,"October 5, 2018",Friday,5,10,2018,2018,TV-MA,,1,1,"International TV Shows, Korean TV Shows, TV Comedies",3
80220655,TV Show,Stay Tuned!,,,"Kyoko Yoshine, Hiroki Iijima, Kanako Miyashita, Yo Oizumi, Ken Yasuda",5,Japan,1,"March 21, 2019",Thursday,21,3,2019,2019,TV-14,,1,1,"International TV Shows, TV Comedies, TV Dramas",3
80220692,TV Show,Tientsin Mystic,,,"Li Xian, Zhang Ming En, Wang Zixuan, Chen Yumi, Tang Yinuo, Wei Qing, Yang Shuming, Chen Jian, Kang Enhe, Dong Xiangrong",10,China,1,"February 9, 2018",Friday,9,2,2018,2017,TV-14,,1,1,"Crime TV Shows, International TV Shows, TV Dramas",3
80220715,TV Show,Skylines,,,"Edin Hasanovic, Peri Baumeister, Murathan Muslu, Erdal Yıldız, Richy Müller, Anna Herrmann, Sahin Eryilmaz, Lisa Maria Potthoff, Carol Schuler, Dustin Jérôme Schanz, Nimo, Christopher Schärf, Slavko Popadic",13,,,"September 27, 2019",Friday,27,9,2019,2019,TV-MA,,1,1,"Crime TV Shows, International TV Shows, TV Dramas",3
80220761,Movie,After Porn Ends 3,Brittany Andrews,1,,,United States,1,"December 30, 2018",Sunday,30,12,2018,2018,TV-MA,87,0,0,Documentaries,1
80220816,TV Show,Jinn,,,"Salma Malhas, Sultan Alkhail, Hamzeh Okab, Aysha Shahaltough, Zaid Zoubi, Ban Halaweh, Yasser Al Hadi",7,"Lebanon, Jordan",2,"June 13, 2019",Thursday,13,6,2019,2019,TV-MA,,1,1,"International TV Shows, TV Dramas, TV Mysteries",3
80221210,TV Show,Brotherhood,,,"Naruna Costa, Seu Jorge, Hermila Guedes, Lee Taylor, Danilo Grangheia, Wesley Guimarães, Pedro Wagner",7,Brazil,1,"October 25, 2019",Friday,25,10,2019,2019,TV-MA,,1,1,"Crime TV Shows, International TV Shows, TV Dramas",3
80221261,TV Show,Man Down,,,"Greg Davies, Roisin Conaty, Jeany Spark, Gwyneth Powell, Isy Suttie, Michael Wozniak, Elliot Levey, Ruth Bratt, Deirdre Mullins, Steven Berkoff, Stella Gonet, Rik Mayall, Ashley McGuire, Stephanie Cole",14,United Kingdom,1,"November 30, 2017",Thursday,30,11,2017,2017,TV-MA,,4,1,"British TV Shows, TV Comedies",2
80221272,TV Show,LAST HOPE,,,"Tomoaki Maeno, Kana Hanazawa, Kenjiro Tsuda, Nao Toyama, Yuma Uchida, Unsho Ishizuka, Yuuichirou Umehara, Ai Kayano",8,Japan,1,"December 21, 2018",Friday,21,12,2018,2018,TV-14,,2,1,"Anime Series, International TV Shows",2
80221279,TV Show,OCTB,,,"Jordan Chan, Justin Cheung, Kwok-Kwan Chan, Sam Lee, Alan Kuo, Ken Wong, Samuel Pang, Rose Chan, Hugo Ng, Ng Man-Tat, Chen Yating, Michael Wai-Man Chan, Philip Chan, Ben Ng",14,Hong Kong,1,"February 5, 2018",Monday,5,2,2018,2017,TV-14,,1,1,"Crime TV Shows, International TV Shows, TV Dramas",3
80221317,Movie,Diana: In Her Own Words,,,,,United Kingdom,1,"December 1, 2017",Friday,1,12,2017,2017,TV-PG,113,0,0,"Documentaries, International Movies",2
80221498,Movie,Mountain,Jennifer Peedom,1,,,Australia,1,"October 1, 2018",Monday,1,10,2018,2017,PG,74,0,0,"Action & Adventure, Documentaries, International Movies",3
80221550,TV Show,Archibald's Next Big Thing,,,"Tony Hale, Rosamund Pike, Jordan Fisher, Chelsea Kane, Adam Pally, Kari Wahlgren",6,,,"September 6, 2019",Friday,6,9,2019,2019,TV-Y7,,1,1,"Kids' TV, TV Comedies",2
80221553,TV Show,Kipo and the Age of Wonderbeasts,,,"Karen Fukuhara, Sydney Mikayla, Deon Cole, Coy Stewart, Dee Bradley Baker, Sterling K. Brown, Dan Stevens, Jake Green, Steve Blum",9,United States,1,"January 14, 2020",Tuesday,14,1,2020,2020,TV-Y7-FV,,1,1,"Kids' TV, TV Comedies",2
80221787,TV Show,Bad Blood,,,"Anthony LaPaglia, Kim Coates, Enrico Colantoni, Paul Sorvino, Maxim Roy, Brett Donahue, Michelle Mylett, Claudia Ferri, Tony Nappo",9,Canada,1,"May 31, 2019",Friday,31,5,2019,2019,TV-MA,,2,1,"Crime TV Shows, TV Dramas",2
80221942,TV Show,Age Gap Love,,,Fay Ripley,1,United Kingdom,1,"July 12, 2019",Friday,12,7,2019,2017,TV-MA,,1,1,"British TV Shows, Reality TV, Romantic TV Shows",3
80221943,TV Show,Ainsley Eats the Streets,,,Ainsley Harriott,1,United Kingdom,1,"July 12, 2019",Friday,12,7,2019,2014,TV-PG,,1,1,"British TV Shows, Docuseries, International TV Shows",3
80221999,TV Show,Bondi Rescue,,,"Andrew Günsberg, Dean Gladstone, Bruce Hopkins, Trent 'Maxi' Maxwell, Andrew Reid, Ryan Clark, Chris Chapman, Anthony 'Harries' Caroll",8,Australia,1,"November 1, 2019",Friday,1,11,2019,2016,TV-PG,,1,1,Reality TV,1
80222042,Movie,The Most Unknown,Ian Cheney,1,,,United States,1,"August 9, 2018",Thursday,9,8,2018,2018,TV-PG,92,0,0,Documentaries,1
80222071,TV Show,Encounters with Evil,,,Richard Lintern,1,United Kingdom,1,"July 12, 2019",Friday,12,7,2019,2016,TV-14,,1,1,"British TV Shows, Crime TV Shows, Docuseries",3
80222133,TV Show,Border Patrol,,,Timothy Balme,1,,,"October 2, 2019",Wednesday,2,10,2019,2016,TV-PG,,1,1,Reality TV,1
80222157,TV Show,Who Killed Little Gregory?,,,,,France,1,"November 20, 2019",Wednesday,20,11,2019,2019,TV-MA,,1,1,"Crime TV Shows, Docuseries, International TV Shows",3
80222248,Movie,Liberated: The New Sexual Revolution,,,,,"United States, Mexico",2,"February 1, 2018",Thursday,1,2,2018,2017,TV-MA,86,0,0,Documentaries,1
80222326,TV Show,THE UNLISTED,,,"Vrund Rao, Ved Rao, Abigail Adriano, Miah Madden, Jean Hinchliffe, Nya Cofie, Saba Zaidi Abdi, Nicholas Brown, Virginie Laverdure, Avishma Lohith, Zenia Starr, Suzi Dougherty, Aria Ferris, Danny Kim, Annabel Wolfe",15,Australia,1,"October 17, 2019",Thursday,17,10,2019,2019,TV-PG,,1,1,"Kids' TV, TV Thrillers",2
80222770,TV Show,Cricket Fever: Mumbai Indians,,,,,India,1,"March 1, 2019",Friday,1,3,2019,2019,TV-MA,,1,1,"Docuseries, International TV Shows",2
80222788,TV Show,Day and Night,,,"Pan Yueming, Wang Longzheng, Liang Yuen, Lü Xiaolin, Yin Shuyi, Hou Xuelong, Song Naigang",7,China,1,"March 23, 2018",Friday,23,3,2018,2017,TV-MA,,1,1,"Crime TV Shows, International TV Shows, TV Dramas",3
80222951,TV Show,Leila,,,"Huma Qureshi, Siddharth, Rahul Khanna, Arif Zakaria, Seema Biswas, Sanjay Suri, Akash Khurana, Ashwath Bhatt, Anupam Bhattacharya, Adarsh Gourav",10,India,1,"June 14, 2019",Friday,14,6,2019,2019,TV-MA,,1,1,"International TV Shows, TV Dramas, TV Mysteries",3
80223052,Movie,Polar,,,,,"United States, Germany",2,"January 25, 2019",Friday,25,1,2019,2019,TV-MA,119,0,0,"Action & Adventure, International Movies",2
80223108,TV Show,Selling Sunset,,,,,,,"March 22, 2019",Friday,22,3,2019,2019,TV-MA,,1,1,Reality TV,1
80223113,TV Show,Happy Jail,,,,,,,"August 14, 2019",Wednesday,14,8,2019,2019,TV-MA,,1,1,"Crime TV Shows, Docuseries",2
80223123,Movie,A Week in Watts,Gregory Caruso,1,,,United States,1,"February 19, 2018",Monday,19,2,2018,2017,TV-14,91,0,0,Documentaries,1
80223138,TV Show,The Comedy Lineup,,,"Michelle Buteau, Ian Karmel, Taylor Tomlinson, Sam Jay, Phil Wang, Sabrina Jalees, Jak Knight, Tim Dillon",8,United States,1,"August 31, 2018",Friday,31,8,2018,2018,TV-MA,,2,1,"Stand-Up Comedy & Talk Shows, TV Comedies",2
80223153,Movie,"River, el más grande siempre","Marcelo Altmark, Mariano Mucci, Luis A. Scalella",3,,,Argentina,1,"July 5, 2019",Friday,5,7,2019,2019,TV-G,105,0,0,"Documentaries, International Movies, Sports Movies",3
80223556,TV Show,Prince of Peoria,,,"Gavin Lewis, Theodore Barnes, Shelby Simmons, Cynthia Kaye McWilliams",4,United States,1,"May 20, 2019",Monday,20,5,2019,2019,TV-Y7,,2,1,"Kids' TV, TV Comedies",2
80223685,TV Show,Daniel Sloss: Live Shows,,,Daniel Sloss,1,United States,1,"September 11, 2018",Tuesday,11,9,2018,2018,TV-MA,,1,1,"Stand-Up Comedy & Talk Shows, TV Comedies",2
80223734,Movie,Yoo Byung Jae: Too Much Information,Yoo Byung-jae,1,Yoo Byung-jae,1,,,"March 16, 2018",Friday,16,3,2018,2018,TV-MA,63,0,0,Stand-Up Comedy,1
80223793,TV Show,Traitors,,,"Emma Appleton, Michael Stuhlbarg, Luke Treadaway, Keeley Hawes, Brandon P. Bell, Matt Lauria, Jamie Blackley, David Hargreaves, Sam Hoare, Simon Kunz, Greg McHugh, Stephen Campbell Moore, Cara Horgan",13,United Kingdom,1,"March 29, 2019",Friday,29,3,2019,2019,TV-MA,,1,1,"British TV Shows, International TV Shows, TV Dramas",3
80223989,TV Show,Chilling Adventures of Sabrina,,,"Kiernan Shipka, Ross Lynch, Miranda Otto, Lucy Davis, Chance Perdomo, Michelle Gomez, Richard Coyle, Jaz Sinclair, Lachlan Watson, Tati Gabrielle, Adeline Rudolph, Abigail Cowen, Gavin Leatherwood, Bronson Pinchot",14,United States,1,"April 5, 2019",Friday,5,4,2019,2019,TV-14,,2,1,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy",3
80224167,Movie,The Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,"Randall Lobb, Robert McCallum",2,,,"Canada, United States",2,"August 24, 2018",Friday,24,8,2018,2017,TV-PG,96,0,0,Documentaries,1
80224184,TV Show,MegaTruckers,,,,,Australia,1,"July 12, 2019",Friday,12,7,2019,2012,TV-PG,,1,1,Reality TV,1
80224218,Movie,The Spy Who Fell to Earth,Thomas Meadmore,1,,,United Kingdom,1,"April 5, 2019",Friday,5,4,2019,2019,TV-14,94,0,0,"Documentaries, International Movies",2
80224279,TV Show,"Nightmare Tenants, Slum Landlords",,,Wendi Peters,1,,,"July 12, 2019",Friday,12,7,2019,2016,TV-MA,,2,1,"British TV Shows, International TV Shows, Reality TV",3
80224294,TV Show,Monkey Twins,,,"Phakin Khamwilaisak, Sumret Muengput, Alisa Kunkwaeng, Zozeen Panyanut Jirarottanakasem, Akarat Nimitchai, Warawut Poyim, Vithaya Pansringarm, Phutharit Prombandal, Kazu Patrick Tang",9,Thailand,1,"September 2, 2018",Sunday,2,9,2018,2018,TV-MA,,1,1,"Crime TV Shows, International TV Shows, TV Action & Adventure",3
80224312,TV Show,History's Greatest Hoaxes,,,,,Australia,1,"July 12, 2019",Friday,12,7,2019,2016,TV-PG,,1,1,"British TV Shows, Docuseries",2
80224314,TV Show,Mega Food,,,,,United Kingdom,1,"July 12, 2019",Friday,12,7,2019,2013,TV-G,,1,1,"British TV Shows, Docuseries, International TV Shows",3
80224490,TV Show,Diva Brides,,,,,,,"October 2, 2019",Wednesday,2,10,2019,2017,TV-MA,,1,1,"British TV Shows, Reality TV",2
80224602,TV Show,Money for Nothing,,,,,,,"July 12, 2019",Friday,12,7,2019,2015,TV-PG,,1,1,"British TV Shows, International TV Shows, Reality TV",3
80224924,Movie,Expedition China,Ben Wallis,1,Maggie Q,1,,,"March 4, 2018",Sunday,4,3,2018,2017,G,78,0,0,Documentaries,1
80225020,TV Show,Ultraviolet,,,"Marta Nieradkiewicz, Sebastian Fabijański, Agata Kulesza, Bartłomiej Topa, Magdalena Czerwińska, Michał Żurawski, Marek Kalita, Paulina Chapko, Karolina Chapko, Viet Anh Do",10,Poland,1,"August 17, 2018",Friday,17,8,2018,2017,TV-MA,,1,1,"Crime TV Shows, International TV Shows, TV Dramas",3
80225085,TV Show,Fast & Furious Spy Racers,,,"Tyler Posey, Charlet Chung, Jorge Diaz, Camille Ramsey, Luke Youngblood, Renée Elise Goldsberry",6,United States,1,"December 26, 2019",Thursday,26,12,2019,2019,TV-Y7-FV,,1,1,Kids' TV,1
80225312,TV Show,Undercover,,,"Tom Waes, Anna Drijver, Frank Lammers, Elise Schaap, Raymond Thiry, Kris Cuppens, Kevin Janssens, Huub Smit",8,"Belgium, Netherlands",2,"May 3, 2019",Friday,3,5,2019,2019,TV-MA,,1,1,"Crime TV Shows, International TV Shows, TV Dramas",3
80225421,Movie,John Leguizamo's Latin History for Morons,,,John Leguizamo,1,United States,1,"November 5, 2018",Monday,5,11,2018,2018,TV-MA,90,0,0,Stand-Up Comedy,1
80225526,TV Show,Part-Time Idol,,,"Hee-jeong Kim, Seung-un Hwang, Soo-hyun Lee, Hyun-bin Kwon, Young-deuk Kwon, Kim Min-kyo",6,,,"December 25, 2017",Monday,25,12,2017,2017,TV-14,,1,1,"International TV Shows, Korean TV Shows, TV Comedies",3
80225696,TV Show,Hot Date,,,"Emily Axford, Brian Murphy",2,United States,1,"October 1, 2018",Monday,1,10,2018,2018,TV-MA,,1,1,"Romantic TV Shows, TV Comedies",2
80225885,TV Show,Bard of Blood,,,"Emraan Hashmi, Viineet Kumar, Sobhita Dhulipala, Jaideep Ahlawat, Kirti Kulhari, Sohum Shah, Rajit Kapoor, Danish Hussain",8,India,1,"September 27, 2019",Friday,27,9,2019,2019,TV-MA,,1,1,"International TV Shows, TV Action & Adventure, TV Dramas",3
80225907,Movie,Influx,Luca Vullo,1,,,United Kingdom,1,"April 1, 2018",Sunday,1,4,2018,2016,TV-PG,90,0,0,"Documentaries, International Movies",2
80225915,TV Show,Bright: The Music Videos,David Ayer,1,"Bastille, Machine Gun Kelly, Bebe Rexha, X Ambassadors, Logic, Rag’n’Bone Man",6,,,"November 23, 2017",Thursday,23,11,2017,2017,TV-14,,1,1,TV Shows,1
80225949,TV Show,Norm Macdonald Has a Show,,,,,United States,1,"September 14, 2018",Friday,14,9,2018,2018,TV-MA,,1,1,"Stand-Up Comedy & Talk Shows, TV Comedies",2
80225953,TV Show,YOM,,,"Sairaj, Devyani Dagaonkar, Ketan Singh, Mayur Vyas, Ketan Kava",5,,,"June 7, 2018",Thursday,7,6,2018,2016,TV-Y7,,1,1,Kids' TV,1
80226089,TV Show,Luo Bao Bei,,,"Hana Burnett, Natalia-Jade Jonathan, Leo Tang, Gok Wan, Ching-He Huang, Pik Sen Lim, David Yip",7,"China, United Kingdom",2,"August 31, 2019",Saturday,31,8,2019,2018,TV-Y,,1,1,"British TV Shows, Kids' TV",2
80226168,TV Show,The Lady in Dignity,,,"Hee-seon Kim, Seon-a Kim, Sang-hun Jeong, Tae-im Lee, Ki-woo Lee",5,South Korea,1,"January 30, 2018",Tuesday,30,1,2018,2017,TV-MA,,1,1,"International TV Shows, Korean TV Shows, TV Dramas",3
80226236,Movie,The Reservoir Game,Choi Jin-seong,1,,,South Korea,1,"January 12, 2018",Friday,12,1,2018,2017,TV-MA,100,0,0,"Documentaries, International Movies",2
80226279,TV Show,Becoming Champions,,,,,Mexico,1,"August 1, 2018",Wednesday,1,8,2018,2018,TV-G,,1,1,"Docuseries, International TV Shows",2
80226338,TV Show,마녀사냥,,,"Si-kyung Sung, Se-yoon Yoo, Dong-yup Shin, Ji-woong Heo, Sam Hammington",5,South Korea,1,"February 19, 2018",Monday,19,2,2018,2015,TV-MA,,1,1,"International TV Shows, Korean TV Shows, Stand-Up Comedy & Talk Shows",3
80226557,TV Show,Leo & Tig,,,"Agniya Kuznetsova, Alexandra Ursulyak, Dmitriy Nazarov, Diomid Vinogradov, Elena Shulman, Kseniya Kutepova",6,,,"August 20, 2018",Monday,20,8,2018,2017,TV-Y7,,1,1,Kids' TV,1
80226612,TV Show,Conversations with a Killer: The Ted Bundy Tapes,,,,,United States,1,"January 24, 2019",Thursday,24,1,2019,2019,TV-MA,,1,1,"Crime TV Shows, Docuseries",2
80226619,TV Show,Be-Be-Bears,,,"Nataliya Medvedeva, Polina Kutepova",2,Russia,1,"August 29, 2018",Wednesday,29,8,2018,2018,TV-Y,,1,1,Kids' TV,1
80226864,TV Show,The Paper,,,"Branka Katić, Trpimir Jurkic, Aleksandar Cvetković, Zijad Gračić, Olga Pakalović, Goran Markovic, Edita Karađole, Zdenko Jelcic, Tihana Lazovic, Mijo Jurišić, Dajana Čuljak, Alen Liverić, Anja Matković, Dragan Despot",14,Croatia,1,"January 1, 2019",Tuesday,1,1,2019,2018,TV-MA,,2,1,"International TV Shows, TV Dramas",2
80226927,TV Show,REA(L)OVE,,,"Atsushi Tamura, Mari Yaguchi",2,Japan,1,"April 27, 2018",Friday,27,4,2018,2018,TV-MA,,1,1,"International TV Shows, Reality TV, Romantic TV Shows",3
80227028,TV Show,Cheuk Wan-Chi: Two Night Stand,,,Cheuk Wan Chi,1,,,"December 15, 2017",Friday,15,12,2017,2015,TV-MA,,1,1,"International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies",3
80227117,Movie,İstanbul Kırmızısı,,,"Tuba Büyüküstün, Serra Yılmaz, Halit Ergenç, Nejat İşler",4,"Italy, Turkey",2,"April 4, 2018",Wednesday,4,4,2018,2017,TV-MA,110,0,0,"Dramas, Independent Movies, International Movies",3
80227121,Movie,John Mellencamp: Plain Spoken,,,John Mellencamp,1,,,"February 1, 2018",Thursday,1,2,2018,2017,TV-MA,80,0,0,"Documentaries, Music & Musicals",2
80227186,TV Show,Simon,,,"Loti Bailey, Hayden Connett, Keith Faulkner, Rudy Greatorex, Luke Haliwell, Jacob Preston, Joanna Ruiz, Alex Starke",8,,,"May 1, 2018",Tuesday,1,5,2018,2016,G,,1,1,Kids' TV,1
80227516,TV Show,Chosen,,,"Lan Cheng-Lung, Deng JiaJia, Han Pengyi, Sam Hayden-Smith, Jenny Zhou, Paul He, Nathaniel Kelly",7,China,1,"October 17, 2019",Thursday,17,10,2019,2019,TV-MA,,2,1,"Crime TV Shows, International TV Shows, TV Action & Adventure",3
80227554,Movie,'89,,,"Lee Dixon, Ian Wright, Paul Merson",3,United Kingdom,1,"May 16, 2018",Wednesday,16,5,2018,2017,TV-PG,87,0,0,Sports Movies,1
80227574,TV Show,You vs. Wild,,,Bear Grylls,1,United States,1,"April 10, 2019",Wednesday,10,4,2019,2019,TV-PG,,1,1,"Kids' TV, Reality TV, Science & Nature TV",3
80227672,Movie,Forever Chape,Luis Ara,1,,,Uruguay,1,"August 2, 2018",Thursday,2,8,2018,2018,TV-14,74,0,0,"Documentaries, International Movies, Sports Movies",3
80227798,TV Show,El desconocido,,,"Guillermo Iván, César Manjarrez, Estrella Solís, Liliana Moreno, Marco Uriel, Mario Zaragoza, Fernando Sarfatti, José Ángel Bichir, Paty Blanco, Pía Sanz, Scarlet Gruber, Pakey Vázquez, Ivonne Montero",13,Spain,1,"June 14, 2019",Friday,14,6,2019,2019,TV-MA,,2,1,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",3
80227818,TV Show,Hello Ninja,,,"Lukas Engel, Zoey Siewert, Sam Vincent, Mayumi Yoshida",4,,,"November 1, 2019",Friday,1,11,2019,2019,TV-Y,,1,1,Kids' TV,1
80227959,TV Show,Great Interior Design Challenge,,,"Tom Dyckhoff, Daniel Hopwood, Sophie Robinson",3,United Kingdom,1,"December 1, 2018",Saturday,1,12,2018,2016,TV-PG,,2,1,"British TV Shows, International TV Shows, Reality TV",3
80227995,TV Show,Minecraft: Story Mode,,,"Patton Oswalt, Catherine Taber, Sean Astin, Melissa Hutchison, Ashley Johnson, Matthew Mercer, Jim Meskimen, Martha Plimpton, Scott Porter, Brian Posehn, Paul Reubens, Billy West, Dave Fennoy",13,"United States, Sweden",2,"November 27, 2018",Tuesday,27,11,2018,2015,TV-Y7-FV,,1,1,Kids' TV,1
80228129,TV Show,Mary Portas: Secret Shopper,,,Mary Portas,1,United Kingdom,1,"July 26, 2019",Friday,26,7,2019,2016,TV-14,,1,1,"British TV Shows, International TV Shows, Reality TV",3
80228274,TV Show,Teasing Master Takagi-san,,,"Rie Takahashi, Yuki Kaji, Konomi Kohara, M・A・O, Yui Ogura, Yuma Uchida, Kotori Koiwai, Nobuhiko Okamoto, Fukushi Ochiai",9,Japan,1,"December 6, 2019",Friday,6,12,2019,2019,TV-PG,,1,1,"Anime Series, International TV Shows, Romantic TV Shows",3
80228923,TV Show,Swami Baba Ramdev: The Untold Story,,,"Naman Jain, Kranti Prakash Jha, Tej Sapru, Chetan Pandit, Hitesh Bhardwaj, Sadhil Kapoor",6,,,"May 1, 2018",Tuesday,1,5,2018,2018,TV-14,,1,1,"International TV Shows, TV Dramas",2
80229034,TV Show,Anjaan: Special Crimes Unit,,,"Gashmeer Mahajani, Heena Parmar",2,India,1,"May 1, 2018",Tuesday,1,5,2018,2018,TV-14,,1,1,"International TV Shows, TV Horror, TV Mysteries",3
80229102,TV Show,Khan: No. 1 Crime Hunter,,,Rajesh Sharma,1,India,1,"May 1, 2018",Tuesday,1,5,2018,2018,TV-14,,1,1,"Crime TV Shows, International TV Shows, TV Comedies",3
80229190,TV Show,Queens of Comedy,,,,,,,"May 1, 2018",Tuesday,1,5,2018,2017,TV-MA,,1,1,"International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies",3
80229216,TV Show,Gabru: Hip Hop Revolution,,,"Amol Parashar, Harleen Sethi, Chaitanya Sharma, Priya Malik, Pratik Dixit",5,India,1,"June 1, 2018",Friday,1,6,2018,2018,TV-14,,1,1,"International TV Shows, TV Dramas",2
80229286,TV Show,Mere Papa Hero Hiralal,,,"Sarwar Ahuja, Riva Arora",2,,,"May 1, 2018",Tuesday,1,5,2018,2018,TV-14,,1,1,"International TV Shows, TV Dramas",2
80229417,TV Show,Comedy High School,,,"Ram Kapoor, Gopal Dutt, Paritosh Tripathi, Krishna Bhatt, Jasmeet Bhatia, Deepak Dutta, Parvati Sehgal, Surleen Kaur",8,,,"July 1, 2018",Sunday,1,7,2018,2018,TV-14,,1,1,"International TV Shows, TV Comedies",2
